comp	Layer	Ns	K562_RepliSeq	N
B3	4	0	14.1807512062836	2494
B3	3	0	10.4714870594978	3156
B3	3	0	10.809927069788	3156
B3	3	0	12.8423250047779	3156
B3	4	0	14.3607194126129	2494
B3	4	0	12.1443477643299	2494
A2	4	0	13.8127901793385	2025
B3	5	0	13.4971387488651	1023
B3	4	0	13.2620130185604	2494
B3	6	0	12.9618129750729	283
A2	9	0	13.5364767633724	182
B3	5	0	18.0942751575279	1023
B3	4	0	21.4335790223694	2494
B3	4	0	25.4868810827446	2494
B3	3	0	32.6531937899971	3156
B3	4	0	38.1998894373703	2494
A2	6	0	40.1045861062241	1555
B3	5	0	42.6901657891464	1023
A2	4	0	46.1424836312866	2025
B3	4	0	50.3470482048416	2494
A2	5	0	54.2960468921661	2229
A2	4	0	58.7313942233276	2025
A2	5	0	65.424032301712	2229
A2	4	0	68.4740478061676	2025
A2	5	0	62.9468602087784	2229
A2	5	0	58.3483686597443	2229
A2	5	0	57.5460353248596	2229
A2	6	0	59.094492610817	1555
A2	4	0	63.733474007721	2025
A2	5	0	65.1151333998108	2229
A2	3	0	59.3989318557739	1191
A2	4	0	52.1737331502914	2025
A2	5	0	45.7528717993546	2229
A2	5	0	42.1033852402115	2229
A2	3	0	40.320909119873	1191
A2	4	0	33.0588399151802	2025
A2	4	0	29.7992698913384	2025
A2	4	0	32.8589294075394	2025
A2	3	0	36.4484172506714	1191
B3	5	0	42.7503290116882	1023
A2	5	0	50.3040897212219	2229
A2	4	0	55.2653121482086	2025
A2	5	0	61.3953360739136	2229
A2	4	0	69.875908523407	2025
A2	5	0	72.4090830432892	2229
A2	4	0	68.85551570961	2025
A2	4	0	64.90860403862	2025
A2	5	0	59.7115444658661	2229
B3	5	0	54.0946380926514	1023
A2	4	0	49.6121368761063	2025
A2	5	0	44.4623799228668	2229
A2	6	0	41.0098160986328	1555
A2	6	0	41.040089900856	1555
A2	4	0	40.4759696961212	2025
A2	5	0	37.6706558927155	2229
A2	4	0	38.0714243196869	2025
A2	4	0	38.459493366394	2025
A2	5	0	36.9267946274567	2229
A2	4	0	34.3180743694305	2025
A2	4	0	37.1537877380753	2025
A2	4	0	43.9944701185608	2025
A2	5	0	49.943441348114	2229
A2	6	0	54.2118523901749	1555
A2	4	0	58.7785700371933	2025
A2	4	0	62.3024877240753	2025
A2	7	0	60.9731333818436	881
A2	4	0	56.6026303162766	2025
B3	6	0	54.2703888406372	283
B3	4	0	53.8915036178589	2494
B3	5	0	54.379458360405	1023
B3	5	0	60.972566871109	1023
B3	5	0	67.9952273660278	1023
A2	5	0	71.3942688648987	2229
A2	4	0	72.6164899739075	2025
A2	4	0	74.5541605206299	2025
A2	6	0	77.6262788108063	1555
A2	4	0	76.7352206515503	2025
A2	5	0	71.1108279190826	2229
B3	5	0	64.6841141410828	1023
B3	5	0	57.6805331214905	1023
B3	5	0	51.8834206053162	1023
B3	4	0	49.1092907291794	2494
B3	4	0	48.884938881073	2494
A2	4	0	52.4279425045776	2025
A2	5	0	56.0556866899872	2229
A2	4	0	53.3443693744278	2025
A2	5	0	49.772407586441	2229
A2	5	0	48.4295423116684	2229
A2	6	0	48.5340551029968	1555
A2	6	0	52.5391679534149	1555
B3	6	0	57.3231581005478	283
A2	4	0	61.8094585970307	2025
A2	5	0	66.0776638586426	2229
A2	6	0	67.4001701029968	1555
A2	5	0	65.2940846807861	2229
A2	7	0	65.0744606017304	881
A2	4	0	62.8420576459503	2025
A2	4	0	57.4831007349396	2025
A2	6	0	58.2931110032272	1555
A2	5	0	62.0592892738724	2229
A2	6	0	63.9738562792206	1555
A2	6	0	65.2131077093506	1555
A2	5	0	66.1603087592316	2229
A2	5	0	70.3636474240112	2229
A2	5	0	75.3101565125275	2229
A2	6	0	76.220857909317	1555
A2	5	0	76.5557970527649	2229
A2	5	0	73.312414682312	2229
A2	7	0	68.9950379091644	881
A2	5	0	66.3096716183472	2229
A2	8	0	63.3846459143067	421
A2	7	0	62.097425098381	881
A2	6	0	62.0031641855621	1555
A2	6	0	60.3725929364777	1555
A2	6	0	58.7850658313751	1555
A2	6	0	59.385576057663	1555
B3	7	0	56.5223322909165	54
B3	6	0	50.8510762154007	283
A2	6	0	44.4937801406479	1555
B3	5	0	41.0608542420197	1023
A2	5	0	44.9250346775436	2229
A2	6	0	46.0031653277969	1555
A2	5	0	45.6222039256287	2229
A2	6	0	50.6064193361282	1555
A2	7	0	58.3204527101135	881
A2	5	0	65.5282729686356	2229
A2	5	0	71.4401962020111	2229
A2	5	0	73.5744850597382	2229
A2	5	0	69.9955202245331	2229
A2	5	0	65.3144315961075	2229
B3	4	0	61.0877952492905	2494
B3	5	0	53.8007401298142	1023
B3	6	0	44.5844049263382	283
B3	5	0	38.1991493771362	1023
A2	4	0	34.620692545166	2025
A2	5	0	30.928105229702	2229
A2	4	0	24.833616172123	2025
B3	4	0	23.0561888180733	2494
A2	3	0	21.9719477198792	1191
A2	4	0	20.3744360368729	2025
A2	3	0	23.1140982266235	1191
A2	3	0	25.9009329860687	1191
A2	4	0	30.7846908785057	2025
A2	5	0	34.4883728522491	2229
A2	3	0	34.3567685445786	1191
B3	4	0	31.563296409111	2494
B3	3	0	23.9727214996719	3156
B3	4	0	21.0731866561127	2494
B3	4	0	18.7093271746063	2494
B3	5	0	15.1572847857761	1023
B3	4	0	17.6915657348347	2494
A2	4	0	20.1379876284981	2025
B3	4	0	16.3863859637547	2494
B3	3	0	14.6774185977554	3156
B3	4	0	13.9251754639149	2494
B3	5	0	14.553795246315	1023
B3	4	0	19.3936979759598	2494
B3	4	0	18.9317454160881	2494
B3	4	0	15.8776474423695	2494
B3	5	0	14.7528420067692	1023
B3	5	0	17.0757312616348	1023
B3	4	0	17.5503128120804	2494
B3	4	0	15.4231450218964	2494
A2	3	0	17.333663042469	1191
B3	3	0	20.5959253565788	3156
B3	4	0	24.0961799864197	2494
B3	3	0	24.765421432991	3156
B3	4	0	27.8588562612915	2494
A2	5	0	35.6441615599632	2229
B3	5	0	41.4695318336868	1023
B3	4	0	46.5989874407578	2494
B3	3	0	53.963968350029	3156
A2	3	0	62.418846606636	1191
A2	3	0	68.897264655304	1191
A2	3	0	71.4496975231934	1191
A2	5	0	71.6677735903168	2229
A2	5	0	71.917573581543	2229
A2	5	0	74.174514740448	2229
A2	5	0	77.9947904943085	2229
A2	5	0	80.9791743209839	2229
A2	4	0	79.6552754096985	2025
A2	5	0	72.7630059283447	2229
A2	5	0	65.7885207835388	2229
A2	4	0	62.7856252548981	2025
A2	6	0	58.3488873150635	1555
A2	5	0	58.4750265764999	2229
A2	5	0	64.0275802078629	2229
A2	5	0	66.6518781071472	2229
A2	4	0	64.8025303770447	2025
A2	4	0	59.8677046552277	2025
B3	5	0	53.048198573761	1023
B3	4	0	45.840857739563	2494
B3	5	0	37.940496484375	1023
A2	3	0	31.2549850792313	1191
B3	4	0	25.3863521466446	2494
B3	4	0	21.056897110672	2494
B3	3	0	20.3776162579536	3156
B3	6	0	18.1703258809471	283
A2	4	0	14.1346664990234	2025
B3	5	0	15.2401460492706	1023
B3	4	0	17.7358287352753	2494
B3	5	0	15.2321137359238	1023
B3	4	0	15.486596272583	2494
B3	4	0	15.7996459591866	2494
B3	4	0	12.2017408937645	2494
B3	5	0	9.73711216360092	1023
B3	5	0	13.3852653867817	1023
B3	5	0	15.5338420481777	1023
B3	4	0	15.4097941011429	2494
B2	4	0	14.013901181221	537
B3	5	0	17.8369849814701	1023
B3	4	0	17.8419666877461	2494
B3	4	0	8.27101156445026	2494
B2	6	0	11.0377845505905	552
B3	5	0	11.6816868025875	1023
B3	4	0	10.8394411074638	2494
B2	6	0	8.44433196927071	552
B2	5	0	8.97592263723374	685
B2	7	0	12.9747684833527	351
B2	5	0	16.1174543695068	685
B3	7	0	12.0029990675163	54
B3	4	0	10.4305561404324	2494
B3	4	0	12.2650222281837	2494
B2	7	0	12.0065283759022	351
B3	5	0	13.044561373558	1023
B3	5	0	13.2418789543629	1023
B2	5	0	14.3597787563324	685
B2	4	0	12.1769800157642	537
B2	7	0	10.694816634922	351
B2	6	0	13.4219040214252	552
B3	4	0	15.0974592546749	2494
B3	4	0	11.9224179330921	2494
B2	5	0	8.97160986868858	685
B3	5	0	11.5283667792702	1023
B2	6	0	13.7886961575222	552
B3	5	0	12.5391934003735	1023
B3	5	0	11.9465658987236	1023
B2	4	0	14.1530976399994	537
B2	4	0	15.7301221146202	537
B2	5	0	15.4067993037987	685
B2	4	0	13.3316014973545	537
B3	4	0	12.9584449693394	2494
B2	5	0	13.8578984138584	685
B3	5	0	14.4876914305878	1023
B2	5	0	16.4324730299473	685
B2	4	0	16.7403735732269	537
B2	4	0	15.7538001358986	537
B2	4	0	17.8010199551392	537
B2	4	0	21.4056889304352	537
B2	4	0	26.0265418955422	537
B2	4	0	30.2556824853325	537
B2	4	0	35.4045747120285	537
B2	5	0	41.4647303110886	685
B2	3	0	46.6583274442291	168
B2	5	0	51.8810071697235	685
B2	5	0	57.7886663306809	685
B3	5	0	64.0059238370895	1023
B3	6	0	66.2043571088028	283
B3	6	0	63.2779022264481	283
B3	4	0	70.1743186270142	2494
A2	3	0	72.9672758887482	1191
A2	5	0	69.8425764621735	2229
A2	6	0	70.7896009426117	1555
A2	5	0	73.3034257426453	2229
A2	6	0	75.9397053343201	1555
A2	6	0	79.129651159668	1555
A2	6	0	81.1149240524292	1555
A2	8	0	80.7098544320679	421
A2	7	0	79.3301894353485	881
A2	8	0	76.0215708403778	421
A2	7	0	73.9773509062195	881
A2	8	0	73.1878185388184	421
A2	7	0	72.3275667510224	881
A2	8	0	71.7736073604584	421
A2	7	0	69.449372684784	881
B1	7	0	66.01112639534	288
B1	8	0	64.1226938961029	255
B1	8	0	65.293017029419	255
A2	6	0	66.393324549942	1555
B1	7	0	64.3837337205505	288
B2	8	0	59.6438874861145	181
B2	7	0	59.2968953332138	351
B2	5	0	63.7344285434342	685
B1	6	0	64.5690078271103	250
B2	6	0	60.968377440567	552
A2	5	0	58.3660974766541	2229
A2	5	0	56.8025100167084	2229
A2	7	0	55.3106502208328	881
A2	6	0	56.6719424536514	1555
B1	7	0	62.3180611195755	288
B1	5	0	64.7838922716904	133
B1	6	0	61.678480311203	250
B1	7	0	57.4452698707581	288
B2	8	0	52.6129158197403	181
B2	7	0	48.4578397637177	351
B2	7	0	49.3201230044937	351
B2	7	0	52.7503420923996	351
B1	7	0	57.0355324030686	288
A2	7	0	61.9027056892777	881
A2	7	0	65.5815548687744	881
A1	7	0	68.4481426674652	412
A2	8	0	71.4286637416077	421
A2	6	0	73.5235906106567	1555
A1	7	0	73.5338594834137	412
A1	6	0	70.8937261884308	202
A2	9	0	67.5414378139496	182
A2	6	0	65.0010501525879	1555
A2	6	0	61.1230453044129	1555
A2	4	0	57.1061438702774	2025
A2	6	0	57.6958782233429	1555
A2	10	0	61.8955812644959	133
A2	5	0	65.6281217793655	2229
A2	5	0	69.6213155778503	2229
A2	6	0	73.0449207700348	1555
B1	7	0	71.0157344667816	288
B2	8	0	66.0923992984772	181
B2	7	0	65.6123173036194	351
B1	7	0	70.8013264453888	288
A2	7	0	75.7916060733795	881
A2	7	0	73.968252616806	881
A2	6	0	68.7445607369232	1555
A2	6	0	65.0715926799393	1555
B1	6	0	60.5766004626465	250
B1	5	0	54.8096264017868	133
B2	5	0	48.0655635868073	685
B2	7	0	41.9014457232285	351
B2	6	0	37.0982903969193	552
B2	7	0	35.1546551169586	351
B2	6	0	36.5293188505173	552
B2	6	0	39.0708651150894	552
B1	6	0	41.7685690727997	250
A2	6	0	44.1770925183487	1555
A2	6	0	43.3399458472824	1555
A2	4	0	41.7477249843597	2025
A2	5	0	45.9006893061447	2229
A2	6	0	52.5634854967117	1555
A2	7	0	57.9885670005417	881
A2	6	0	63.4893398602677	1555
A2	6	0	68.7169800050354	1555
A2	7	0	69.7597179946899	881
A2	7	0	68.0276500897217	881
A2	7	0	69.2515650231171	881
A2	6	0	69.3259483638001	1555
A2	5	0	67.8308046420288	2229
A2	7	0	67.5619122098541	881
A2	6	0	62.2567639115906	1555
B1	6	0	58.9930222314835	250
A2	5	0	60.7778537913895	2229
B1	5	0	60.1720887252426	133
B1	5	0	62.5929994652939	133
B2	7	0	66.9912080383301	351
B2	6	0	65.722863290863	552
B2	6	0	59.2743312224197	552
B1	6	0	53.8352313359833	250
B2	7	0	48.4076618286514	351
B1	5	0	41.5141092599487	133
B2	5	0	36.5105412622833	685
B2	5	0	33.6950434050751	685
B2	5	0	29.6713971696281	685
B2	5	0	27.6513439595985	685
B2	4	0	27.3356739554024	537
B2	5	0	25.6062369862556	685
B2	5	0	28.3369752943802	685
B2	5	0	33.543473800354	685
B2	6	0	33.6913578476715	552
B1	7	0	31.8910871493912	288
B2	5	0	33.7380332763672	685
B1	6	0	36.7402325082779	250
B3	7	0	39.1742230940247	54
B2	6	0	43.4754705023193	552
B1	7	0	47.2074558267975	288
A2	6	0	50.0733403859711	1555
A2	6	0	52.4606365834427	1555
A2	6	0	55.7866125345993	1555
A1	7	0	79.2882598391724	412
A1	7	0	75.5251802544403	412
A1	8	0	78.1158892940521	497
A1	9	0	80.779610884552	515
A1	8	0	81.9358773573303	497
A1	8	0	82.0837845911407	497
A1	9	0	78.4595059246063	515
A1	7	0	75.8248487155914	412
A1	8	0	73.5166985070038	497
A1	9	0	69.9962641558838	515
A1	8	0	68.2283367357636	497
A2	7	0	67.9443007965851	881
A2	7	0	66.350611036377	881
A2	7	0	63.0800706459046	881
B1	7	0	59.9844506140518	288
B1	7	0	53.632302318306	288
B2	7	0	46.4876766978836	351
B2	7	0	43.0674867837524	351
B1	6	0	41.7618172490311	250
B1	8	0	41.4117208436966	255
B2	8	0	40.67673712677	181
B2	7	0	40.2954897149277	351
B1	7	0	41.6798801934814	288
B1	8	0	41.2264266778946	255
B1	7	0	44.3024098802567	288
B1	8	0	52.8142450144196	255
B1	7	0	59.3519433782959	288
B1	8	0	65.4343088835907	255
B1	9	0	70.714496513443	202
A2	9	0	73.6934555097961	182
A1	9	0	75.7278436867523	515
A2	9	0	77.6497893621826	182
A1	7	0	79.320603740387	412
A1	8	0	77.8646028623199	497
A1	8	0	78.1461955146027	497
A1	7	0	78.4783849889374	412
A1	8	0	77.0262727198029	497
A1	9	0	76.6310553194428	515
A2	7	0	73.4999305947113	881
A2	9	0	67.9771371065521	182
A1	10	0	65.2267870555878	823
A2	8	0	68.4176925952912	421
A1	9	0	74.216501596756	515
A2	9	0	77.706479500885	182
A1	10	0	80.0879087457276	823
A1	10	0	82.4403812437439	823
A1	10	0	83.0424270698548	823
A1	10	0	80.600703254776	823
A1	7	0	77.0797214730835	412
A1	9	0	77.3869049472809	515
A1	8	0	79.6521730099487	497
A1	10	0	80.6325653974915	823
A1	9	0	82.7874290563202	515
A1	10	0	83.115857972641	823
A1	10	0	81.8268536022186	823
A1	9	0	81.4353913349152	515
A1	9	0	81.6663052768707	515
A1	8	0	80.698515727005	497
A1	9	0	79.4928392630005	515
A1	10	0	80.6818263833618	823
A2	7	0	81.9720997904968	881
A2	8	0	81.6025409986115	421
A2	9	0	78.9025130683899	182
A2	8	0	74.8574601419067	421
A2	6	0	71.6391457318115	1555
B1	6	0	69.7068014008331	250
B2	5	0	70.0396481967926	685
B2	6	0	68.0307021646118	552
B2	5	0	62.8025959122849	685
B2	5	0	55.5590391222763	685
B2	6	0	48.1328584100723	552
B2	5	0	42.6392348344803	685
B2	5	0	38.4927377167892	685
A2	5	0	36.2975356731415	2229
B1	5	0	35.6973977349091	133
B2	5	0	35.35142162426	685
B2	4	0	35.3794002458572	537
B2	5	0	37.6825978293228	685
B2	5	0	44.5885938192368	685
B2	7	0	51.4048846539688	351
B2	5	0	54.3585630136871	685
B2	7	0	53.5603626922989	351
B2	4	0	47.6865032253265	537
B2	4	0	39.9574056480789	537
B2	5	0	37.2983163990402	685
B2	5	0	38.2880334130096	685
B2	6	0	34.1514299201393	552
B2	5	0	32.193897275219	685
B2	4	0	36.1346737969208	537
B2	7	0	41.3235541043472	351
B2	5	0	47.3014622222519	685
B2	5	0	52.8076889332962	685
B2	5	0	56.883563067131	685
B1	6	0	61.4393112624741	250
A2	7	0	64.3222711537933	881
A2	7	0	68.130318368454	881
A2	7	0	70.6190824754334	881
A2	6	0	69.4575756019592	1555
B1	5	0	69.1190533720398	133
B1	5	0	69.4420192198944	133
B1	6	0	68.9125851318359	250
B1	7	0	66.7888539086151	288
B1	7	0	69.2939062191773	288
A2	7	0	74.9615940897369	881
A2	6	0	77.8671655104828	1555
A2	7	0	76.2547905347443	881
A2	7	0	76.8783682900238	881
A2	6	0	79.1377685096741	1555
A2	7	0	77.7394357435608	881
A2	8	0	77.4889864945221	421
A2	6	0	76.2965829283905	1555
A2	6	0	72.179338542099	1555
A2	5	0	67.836941832428	2229
A2	5	0	64.2655743614197	2229
A2	5	0	61.4755367594147	2229
A2	6	0	60.6850517753983	1555
B3	6	0	63.598264369545	283
A2	6	0	70.6509743923187	1555
A2	5	0	74.5662483673096	2229
A2	4	0	69.9228641768646	2025
A2	5	0	66.3117250851441	2229
A2	4	0	62.649629802475	2025
B3	5	0	56.0757595175934	1023
B3	5	0	49.4079549778748	1023
B3	4	0	43.5137919517136	2494
A2	5	0	38.6454974368668	2229
B3	5	0	35.3048243249512	1023
A2	5	0	31.4691771636009	2229
B3	4	0	26.9228756122208	2494
B3	4	0	23.3671168589401	2494
A2	3	0	19.7670297258949	1191
B3	4	0	18.7741971702194	2494
B3	3	0	17.3171752120972	3156
B3	5	0	18.4506438736343	1023
B3	5	0	20.1237014602089	1023
B3	3	0	20.7980879693222	3156
B3	4	0	21.6907839377403	2494
B3	4	0	24.8448056489372	2494
A2	4	0	31.1838216378975	2025
A2	4	0	33.4442120324326	2025
A2	4	0	35.3376834929276	2025
A2	3	0	38.3147286735916	1191
B3	4	0	38.367100102272	2494
B3	5	0	36.9987524165344	1023
B3	4	0	38.3300048651123	2494
B3	5	0	41.0467917157745	1023
B3	4	0	42.7892464760971	2494
B3	5	0	49.5233002625275	1023
B3	4	0	56.8785129356766	2494
B3	4	0	62.7389150076676	2494
A2	4	0	69.7483036236572	2025
A2	4	0	71.6735104758453	2025
A2	5	0	67.0600084951782	2229
B3	4	0	63.521214964447	2494
B3	4	0	57.655224107132	2494
B3	5	0	50.7835756464768	1023
B3	6	0	47.733117519989	283
B3	5	0	47.6596208804321	1023
B3	6	0	51.7180797943115	283
B3	5	0	54.6480072604752	1023
B3	4	0	53.9670129919052	2494
B3	5	0	53.8914779552078	1023
A2	5	0	53.3543153196716	2229
B3	5	0	51.4610953931427	1023
A2	6	0	54.6101320981217	1555
A2	5	0	60.0606226828003	2229
A2	3	0	62.0758830136871	1191
A2	4	0	66.2258442474747	2025
A2	6	0	71.0783957821655	1555
A2	6	0	76.9408529584503	1555
A2	4	0	81.4135579625702	2025
A2	5	0	81.1349834978485	2229
A2	6	0	78.6763493469238	1555
A2	5	0	74.2206655203247	2229
A2	6	0	70.6656989554596	1555
A2	5	0	70.0066662132263	2229
A2	6	0	69.4176064381409	1555
B3	4	0	65.5907208418274	2494
B3	4	0	61.8025266883469	2494
B3	4	0	55.5941597043228	2494
A2	4	0	47.2336934520722	2025
B3	5	0	42.070882192955	1023
A2	3	0	39.4824914677048	1191
A2	4	0	40.024161698494	2025
A2	4	0	43.1328985695267	2025
A2	3	0	41.7784582461929	1191
A2	5	0	41.9724281313705	2229
A2	4	0	48.0697366017914	2025
A2	3	0	51.4765693795776	1191
B3	4	0	49.757902625618	2494
B3	5	0	46.419032664032	1023
A2	4	0	42.2054383144379	2025
A2	3	0	39.7633966487122	1191
A2	5	0	34.3812013149261	2229
A2	2	0	31.8693879566383	282
A2	3	0	27.0767969578171	1191
B3	5	0	26.3188142390251	1023
A2	3	0	28.0719972706032	1191
A2	5	0	27.0868278163147	2229
B3	3	0	25.6740164995766	3156
A2	4	0	25.6785822211647	2025
A2	3	0	26.9318626239586	1191
B3	4	0	27.472540792656	2494
B3	5	0	29.9840539959335	1023
B3	4	0	35.2814883099747	2494
B3	5	0	41.4786448295975	1023
B3	4	0	48.4228312451935	2494
A2	4	0	55.6891331917191	2025
A2	5	0	61.3568183845902	2229
A2	5	0	63.6883633507919	2229
A2	5	0	63.7701527011108	2229
B3	5	0	59.8130218668747	1023
B3	3	0	52.5034401247788	3156
B3	4	0	45.9727177495957	2494
B3	4	0	41.1622718006897	2494
B3	4	0	38.9026099456024	2494
A2	3	0	38.1654215462494	1191
A2	3	0	37.268488467598	1191
A2	4	0	37.3425283094788	2025
B3	3	0	37.2228571883011	3156
B3	4	0	37.542805293045	2494
B3	3	0	37.4393593555069	3156
B3	4	0	38.963736386261	2494
B3	4	0	44.5077397760391	2494
B3	4	0	50.5349383335114	2494
B3	4	0	56.3422528876877	2494
B3	3	0	58.7574091304016	3156
A2	5	0	60.7739894134903	2229
A2	4	0	62.4639618635559	2025
A2	5	0	63.2250905662155	2229
A2	6	0	67.659658323288	1555
A2	6	0	70.3454524629212	1555
A2	5	0	73.1590909501648	2229
A2	4	0	72.7912774329376	2025
A2	4	0	69.0798456066895	2025
A2	4	0	64.5639026357269	2025
B3	4	0	58.1978886433029	2494
A2	5	0	52.952514209404	2229
B3	4	0	48.0233955941773	2494
A2	4	0	44.592725568161	2025
A2	5	0	45.957104315033	2229
A2	4	0	48.348171044693	2025
A2	3	0	49.6412057515335	1191
B3	6	0	50.62645994133	283
B3	5	0	47.6396704325104	1023
B3	5	0	43.7846888899612	1023
B3	5	0	41.747436781807	1023
B3	5	0	39.196832967186	1023
B3	5	0	37.0962327447891	1023
B3	5	0	37.0210437713242	1023
B3	5	0	38.3218717618942	1023
A2	5	0	41.8299246283722	2229
A2	4	0	42.7012862726212	2025
A2	5	0	38.8242228165436	2229
A2	4	0	41.221239467659	2025
B3	4	0	42.7161059762955	2494
B3	4	0	38.7122851116181	2494
B3	4	0	33.9539474066734	2494
B3	5	0	31.3551036447334	1023
B3	4	0	32.8467577475739	2494
B3	5	0	34.8077282318497	1023
B3	4	0	35.1424131621933	2494
B3	5	0	35.474802142601	1023
B3	5	0	32.6266965312004	1023
B3	5	0	27.6751938510704	1023
B3	5	0	25.3693887615776	1023
B3	5	0	25.502760513649	1023
B3	4	0	24.642648826828	2494
B3	4	0	23.2029379695702	2494
B3	4	0	21.3425738048744	2494
B3	4	0	22.6508654744339	2494
B3	4	0	25.7891860653305	2494
B3	5	0	26.2795618589401	1023
A2	4	0	26.736518422451	2025
A2	5	0	30.379673187294	2229
A2	4	0	35.8723228240585	2025
A2	4	0	40.0852734575272	2025
A2	5	0	41.8314465858459	2229
A2	5	0	44.8414048521423	2229
A2	5	0	51.316640006218	2229
A2	5	0	58.2067004586792	2229
A2	5	0	64.2673862763596	2229
A2	5	0	66.779760480423	2229
A2	6	0	65.8435171727753	1555
A2	5	0	67.774102277832	2229
A2	4	0	66.1395970462418	2025
A2	4	0	61.3519191059113	2025
A2	5	0	58.0293927718353	2229
A2	5	0	58.0968304616165	2229
A2	5	0	61.7260090333557	2229
A2	5	0	67.4431832212067	2229
A2	5	0	72.7074802922821	2229
A2	5	0	72.1669298636627	2229
A2	5	0	68.3614740680695	2229
A2	5	0	68.1439153678131	2229
A2	6	0	69.071805047226	1555
A2	5	0	69.9131836601258	2229
A2	4	0	73.119508159256	2025
A2	5	0	77.3167703966522	2229
A2	5	0	74.9648757462311	2229
A2	5	0	71.0712326394653	2229
A2	6	0	69.4081688973999	1555
A2	6	0	70.2620412605286	1555
A2	6	0	71.6703259842682	1555
B3	5	0	69.8300172944641	1023
B3	3	0	64.9977629972458	3156
B3	6	0	59.7148536673355	283
B3	5	0	54.9524290561676	1023
B3	5	0	49.8823547706604	1023
B3	5	0	48.7949325354767	1023
B3	6	0	53.9350196298981	283
B3	5	0	60.3692372013855	1023
B3	5	0	64.936955754776	1023
B3	5	0	69.6009839849854	1023
A2	5	0	75.0397807297516	2229
A2	5	0	79.748339793396	2229
A2	4	0	82.1589187288666	2025
B3	5	0	77.8177815979004	1023
A2	5	0	69.4219039533997	2229
A2	5	0	64.4084571840668	2229
A2	4	0	62.4854696598435	2025
A2	6	0	63.785599728241	1555
A2	5	0	60.0586468812561	2229
A2	5	0	52.4318757938385	2229
A2	6	0	48.2851825449753	1555
A2	6	0	46.9645399948883	1555
A2	5	0	47.8066224520874	2229
A2	5	0	49.9014123046494	2229
A2	5	0	52.7197678614426	2229
A2	4	0	55.1859733037567	2025
A2	5	0	57.8418345084381	2229
A2	5	0	63.3315206048584	2229
A2	4	0	68.5020707546997	2025
A2	3	0	67.6306579097748	1191
A2	5	0	61.4297961894226	2229
A2	4	0	56.6624154894638	2025
A2	3	0	54.1649849555206	1191
A2	3	0	54.0730230504608	1191
A2	4	0	58.2952015891266	2025
A2	3	0	63.0991323984146	1191
A2	4	0	63.3774304377747	2025
A2	3	0	63.2881173613739	1191
A2	3	0	65.5618754980469	1191
A2	4	0	64.9511552209473	2025
A2	2	0	60.8795593457413	282
A2	3	0	57.4750612556076	1191
B3	3	0	55.7110099536896	3156
B3	3	0	49.6276686258698	3156
B3	4	0	44.8619974983978	2494
B3	3	0	39.5963933520889	3156
B3	4	0	34.6184359993744	2494
B3	3	0	30.8192779588509	3156
B3	3	0	30.066658079071	3156
B3	3	0	34.1488038433647	3156
B3	3	0	36.4935799294663	3156
A2	3	0	35.1431052071762	1191
A2	3	0	32.6211396396828	1191
A2	3	0	30.3912368920898	1191
A2	2	0	28.7304963121796	282
A2	3	0	25.7447818899345	1191
B3	1	0	23.3014191166878	114
A2	2	0	26.3054398397255	282
B3	2	0	26.4749212928009	1378
B3	2	0	20.9752711287498	1378
B3	3	0	17.0270910985374	3156
B3	1	0	17.7138663619041	114
B3	3	0	19.266612825737	3156
B3	3	0	18.5388225740814	3156
B3	4	0	21.1789306428337	2494
B3	3	0	18.7137987345314	3156
B3	2	0	16.2194618953896	1378
B3	3	0	17.1627940131187	3156
B3	3	0	17.5405725416565	3156
B3	3	0	17.848359081192	3156
B3	3	0	16.2190538933754	3156
B3	2	0	14.8490825913715	1378
B3	4	0	15.7219331764507	2494
B3	3	0	17.8670570653343	3156
B3	3	0	17.2780625047112	3156
B3	3	0	16.6913351034355	3156
B3	2	0	17.7940117899323	1378
B3	3	0	18.8427012545204	3156
B3	2	0	20.9935401996422	1378
A2	3	0	21.8401923337936	1191
B3	3	0	22.4222725814247	3156
B3	3	0	19.1360807622337	3156
B3	2	0	15.3771507494736	1378
B3	4	0	18.0112005782127	2494
B3	4	0	21.0561548937798	2494
B3	2	0	20.3880036539459	1378
B3	2	0	20.0524590445519	1378
B3	2	0	22.6052665237045	1378
B3	4	0	22.3463179213905	2494
B3	3	0	18.8904062872124	3156
B3	3	0	20.88357998209	3156
B3	4	0	23.1313037997627	2494
B3	2	0	23.1053078033066	1378
B3	3	0	25.5979401201248	3156
B3	3	0	23.7619578710938	3156
B3	3	0	22.3681047948647	3156
B3	2	0	23.8004695175362	1378
B3	2	0	22.78301378088	1378
B3	3	0	26.1336747529602	3156
